Gazette Title,Gazette Volume,Gazette Release Number,Gazette Published Date,Claim Title Deed,Claim ERF Number / Address,Claim Reference ID,Claim Date
Suid-Afrikaanse Staatskoerant,4299,21771,2000-11-24,T2858/52,,KRK8/2/3/A/1/0/331/939 (A211),1996-07-01
Suid-Afrikaanse Staatskoerant,4299,21771,2000-11-24,T20587n9,,KRK8/2/3/A/1/0/331/939 (A211),1996-07-04
Suid-Afrikaanse Staatskoerant,4186,21710,2000-11-10,T7320/63,,KRK6/2/3/A/4/23/0/15,1997-03-25
Suid-Afrikaanse Staatskoerant,4186,21710,2000-11-10,T17122/57,,KRK6/2/3/A/4/23/0/15,1997-03-25
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T6312/1942,,KRK 6/2/3/A/31/148/0/239 (C414) ,1998-12-30
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T5986/1964,,KRK 6/2/3/A/31/148/0/239 (C414),1998-12-30
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T18396/56,Rem erf 7652,WC 6/3/A/13/1/33 (WC 72) ,1995-06-07
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T38173,Rem erf 7652,WC 6/3/A/13/1/33 (WC 72) ,1995-06-07
Suid-Afrikaanse Staatskoerant,678,20046,1999-05-07,T42261/1965,,KRP6/2/3/H/14/1287/3167/579(28785),1996-03-05
Suid-Afrikaanse Staatskoerant,678,20046,1999-05-07,T39599/1975,,KRP6/2/3/H/14/1287/3167/579(28785),1996-03-05
Suid-Afrikaanse Staatskoerant,1956,20391,1999-08-27,T12042/1992,Sub. 7805,NA,1999-08-27
Suid-Afrikaanse Staatskoerant,679,20046,1999-05-07,T50477/1983,,KRP6/2/3/H/14/1287/3167/579(28786),1996-03-05
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T38/73,Rem erf 7653,WC 6/3/A/13/1/33 (WC 72) ,1995-06-07
Suid-Afrikaanse Staatskoerant,680,20046,1999-05-07,T46300/1965,,KRP6/2/3/H/14/1287/3167/550(10847),1997-07-10
Suid-Afrikaanse Staatskoerant,680,20046,1999-05-07,T39599/75,,KRP6/2/3/H/14/1287/3167/550(10847),1997-07-10
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T12869/85,Erf 7675,WC 6/3/A/13/1/33 (WC 72) ,1995-06-07
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T61571/87,Erf 7675,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,681,20046,1999-05-07,T38582/65,,KRP6/2/3/H/14/1287/3167/245(10466),1996-04-09
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T18397/56,Erf 7676,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,681,20046,1999-05-07,T38582/65,,KRP6/2/3/H/14/1287/3167/245(10466),1996-04-09
Suid-Afrikaanse Staatskoerant,681,20046,1999-05-07,T39599/75,,KRP6/2/3/H/14/1287/3167/245(10466),1996-04-09
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T38173,Erf 7676,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,681,20046,1999-05-07,T50477/83,,KRP6/2/3/H/14/1287/3167/245(10466),1996-04-09
Suid-Afrikaanse Staatskoerant,681,20046,1999-05-07,T39599/75,,KRP6/2/3/H/14/1287/3167/245(10466),1996-04-09
Suid-Afrikaanse Staatskoerant,751,20046,1999-05-07,T6932/1963,,KRP6/2/3/H/9/1300/34/195 (22220),1995-11-27
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T61571/87,Erf 7676,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,752,20046,1999-05-07,T11187/1951,,KRP6/2/3/H/9/1300/34/96 (9580) ,1995-09-28
Suid-Afrikaanse Staatskoerant,682,20046,1999-05-07,T50477/83,,KRP6/2/3/H/14/1287/3167/523(10810),1996-04-09
Suid-Afrikaanse Staatskoerant,682,20046,1999-05-07,T39599/75,,KRP6/2/3/H/14/1287/3167/523(10810),1996-04-09
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T11599/72,Erf 7703,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,20054,821,0199-05-14,T61571/87,Erf 7703,WC 6/3/A/13/1/33 (WC 72),1995-06-07
Suid-Afrikaanse Staatskoerant,756,20046,1999-05-07,T7438/1964,,KRP6/2/3/H/9/1300/34/33 (8131),1995-10-06
Suid-Afrikaanse Staatskoerant,758,20046,1999-05-07,T35460/1965,,KRP6/2/3/H/15/1304/38/957 (2254 7),1997-12-15
Suid-Afrikaanse Staatskoerant,759,20046,1999-05-07,T32395/1971,,KRP6/2/3/H/15/1304/38/697 (8032),1995-10-31
Suid-Afrikaanse Staatskoerant,761,20046,1999-05-07,T22685/1963,,KRP6/2/3/H/15/1304/38/1014 (25467),1998-09-02
Suid-Afrikaanse Staatskoerant,684,20046,1999-05-07,T23325/1961,,KRP6/2/3/H/14/1287/3167/3167(809),1998-10-10
Suid-Afrikaanse Staatskoerant,686,20046,1999-05-07,T39599/75,,KRP6/2/3/H/14/1287/3167/489(10722),1996-06-14
Suid-Afrikaanse Staatskoerant,1897,20369,1999-08-13,T26276/1959,,B 0356,1997-08-19
Suid-Afrikaanse Staatskoerant,1898,20369,1999-08-13,T906/1966,,B 0646,1996-04-09
Suid-Afrikaanse Staatskoerant,1899,20369,1999-08-13,T3382/1966,,B 0591,1996-04-09
Suid-Afrikaanse Staatskoerant,1900,20369,1999-08-13,T42589/1965,,B 0648,1996-04-09
Suid-Afrikaanse Staatskoerant,1900,20369,1999-08-13,T42589/1965,,B 0648,1996-04-09
Suid-Afrikaanse Staatskoerant,1901,20369,1999-08-13,T6646/1962,,B 0615,1996-03-20
Suid-Afrikaanse Staatskoerant,1867,20369,1999-08-13,T6812/1963,,B 0240,1996-04-09
Suid-Afrikaanse Staatskoerant,1856,20369,1999-08-13,T19842/62,,(D 40),1999-08-13
Suid-Afrikaanse Staatskoerant,1856,20369,1999-08-13,T6254/72,,(D 40),1999-08-13
Suid-Afrikaanse Staatskoerant,1856,20369,1999-08-13,T32186/89,,(D 40),1999-08-13
Suid-Afrikaanse Staatskoerant,1857,20369,1999-08-13,T10030/44,,(M20) ,1999-08-13
Suid-Afrikaanse Staatskoerant,1857,20369,1999-08-13,T15624/69,,(M 20),1999-08-13
Suid-Afrikaanse Staatskoerant,1857,20369,1999-08-13,T11893/72,,(M 20),1999-08-13
Suid-Afrikaanse Staatskoerant,1857,20369,1999-08-13,T32186/89,,(M 20),1999-08-13
Suid-Afrikaanse Staatskoerant,1858,20369,1999-08-13,T14951/63,,(M 80),1999-08-13
Suid-Afrikaanse Staatskoerant,20054,822,1999-05-14,T12815/62,"Erf 7053 Cape Town, consolidated into Erf 9868. Erf 9868  was subdivided into numerous erven. Presently Erf 7053  forms part of Keizergracht Street, a portion of erf 986",D38,1995-11-16
Suid-Afrikaanse Staatskoerant,1858,20369,1999-08-13,T3277/70,,(M 80),1999-08-13
Suid-Afrikaanse Staatskoerant,20054,822,1999-05-14,T14464/70,"Erf 7053 Cape Town, consolidated into Erf 9868. Erf 9868  was subdivided into numerous erven. Presently Erf 7053  forms part of Keizergracht Street, a portion of erf 9868.",D38 ,1995-11-16
Suid-Afrikaanse Staatskoerant,1858,20369,1999-08-13,T52592/86,,(M 80),1999-08-13
Suid-Afrikaanse Staatskoerant,1858,20369,1999-08-13,T17604/95,,(M 80),1999-08-13
Suid-Afrikaanse Staatskoerant,20054,822,1999-05-14,T60878/70,"Erf 7053 Cape Town, consolidated into Erf 9868. Erf 9868  was subdivided into numerous erven. Presently Erf 7053  forms part of Keizergracht Street, a portion of erf 9868. ",D38 ,1995-11-16
Suid-Afrikaanse Staatskoerant,1859,20368,1999-08-13,T18200/54,,(P 46),1999-08-13
Suid-Afrikaanse Staatskoerant,1859,20368,1999-08-13,T32186/89,,(P 46),1999-08-13
Suid-Afrikaanse Staatskoerant,1860,20368,1999-08-13,T3888/41,,(S 61),1999-08-13
Suid-Afrikaanse Staatskoerant,1860,20368,1999-08-13,T52592/86,,(S 61),1999-08-13
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T943/1936,,KRK(R39) ,1996-04-29
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T77624/98,,KRK(R39) ,1996-04-29
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T5930/62,,KRK(R39),1996-04-29
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T61571/87,,KRK(R39) ,1996-04-29
Suid-Afrikaanse Staatskoerant,20054,824,1999-05-14,T5317/56,"Erf 6759 Cape Town, was consolidated into Erf 9868. Erf  9868 was subdivided into numerous erven. Presently Erf  6759 forms part of Erf 115733, one of the subdivisions",A67,1995-11-29
Suid-Afrikaanse Staatskoerant,20054,824,1999-05-14,T60879/83,"Erf 6759 Cape Town, was consolidated into Erf 9868. Erf  9868 was subdivided into numerous erven. Presently Erf  6759 forms part of Erf 115733, one of the subdivisions",A67 ,1995-11-29
Suid-Afrikaanse Staatskoerant,1863,20368,1999-08-13,T7274/1944,,KRK6/2/3/ A/9/27 /825/6222(M36),1995-10-09
Suid-Afrikaanse Staatskoerant,20054,825,1999-05-14,T20412/65,Erf 9106 Cape Town was consolidated into Erf 115705 ,N6/2/3/A/13/3/2700/1384 (H23) ,1995-11-17
Suid-Afrikaanse Staatskoerant,1863,20368,1999-08-13,T60878/83,,KRK6/2/3/ A/9/27 /825/6222(M36) ,1995-10-09
Suid-Afrikaanse Staatskoerant,20054,825,1999-05-14,T33549/71,Erf 9106 Cape Town was consolidated into Erf 115705 ,N6/2/3/A/13/3/2700/1384 (H23),1995-11-17
Suid-Afrikaanse Staatskoerant,1824,20368,1999-08-13,T69646/88,,L495,1999-08-13
Suid-Afrikaanse Staatskoerant,1826,20368,1999-08-13,T9660/71,,V380,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,826,1999-05-14,T20047/64,"Erven 6985, 6987 and 6988 were consolidated into Erf  9868. Erf 9868 was further subdivided into numerous  Erven. Erf 115714, under which the said Erven 6985, 6987,  and 6988 presently fall, is one of the subdivisions",KRK6/2/3/ Nl 3/3/ l 051/817 ,1995-11-08
Suid-Afrikaanse Staatskoerant,1828,20368,1999-08-13,T9660/71,,L491,1999-08-13
Suid-Afrikaanse Staatskoerant,1829,20368,1999-08-13,T4654/36,,B906,1999-08-13
Suid-Afrikaanse Staatskoerant,1829,20368,1999-08-13,T9660/71,,B906,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,826,1999-05-14,T20653/92,"Erven 6985, 6987 and 6988 were consolidated into Erf  9868. Erf 9868 was further subdivided into numerous  Erven. Erf 115714, under which the said Erven 6985, 6987,  and 6988 presently fall, is one of the subdivisions. ",KRK6/2/3/ Nl 3/3/ l 051/817 ,1995-11-08
Suid-Afrikaanse Staatskoerant,1830,20368,1999-08-13,T4654/36,,C485,1999-08-13
Suid-Afrikaanse Staatskoerant,1831,20368,1999-08-13,T27223/68,,F464,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,828,1999-05-14,T6808/68,"Erven 9013 and 9014 were consolidated into erf 9918. Erf9918  was subdivided into three erven being 9931, 10198, and 9926.  The original erven, 9013 and 9014, forms part of the subdivision  9931, which was further subdivided into numerous erven. Erf  116948 on which the said erven are presently located being one  of the subdivisions. ",KRK6/2/3/N13/3(T) ,1995-09-29
Suid-Afrikaanse Staatskoerant,1832,20368,1999-08-13,T35393/74,,W482,1999-08-13
Suid-Afrikaanse Staatskoerant,1834,20368,1999-08-13,T6694/58,,K39,1996-02-05
Suid-Afrikaanse Staatskoerant,1835,20368,1999-08-13,T6528/46,,K169,1997-03-06
Suid-Afrikaanse Staatskoerant,1835,20368,1999-08-13,T10011/59,,K169,1997-03-06
Suid-Afrikaanse Staatskoerant,20054,829,1999-05-14,T125949/97,,WC 6/3/A/13/1/45 (WC 84),1995-05-26
Suid-Afrikaanse Staatskoerant,20054,831,1999-04-14,T292/1982BP,,N6/2/2/C/39/0/0/11,1997-10-08
Suid-Afrikaanse Staatskoerant,1632,20322,1999-06-30,T38151/1966,,B 0250,1996-04-09
Suid-Afrikaanse Staatskoerant,1636,20322,1999-07-30,T40382/1965,,B 0101,1997-11-18
Suid-Afrikaanse Staatskoerant,1637,20322,1999-07-30,T5980/1966,,B 0412,1996-03-01
Suid-Afrikaanse Staatskoerant,20368,1802,1999-08-13,T21556/51,Erf 994 Malmesbury,Z20 ,1997-09-05
Suid-Afrikaanse Staatskoerant,20368,1802,1999-08-13,T30041/67,Erf 994 Malmesbury,Z20,1997-09-05
Suid-Afrikaanse Staatskoerant,1638,20322,1999-07-30,T18693/1942,,B 0219,1996-03-20
Suid-Afrikaanse Staatskoerant,1349,21013,2000-03-31,T692/1991,Erf 14332 in East London ,EC 6/2/3/D/93/685/1737/26,1998-12-31
Suid-Afrikaanse Staatskoerant,4186,21710,2000-11-10,T7320/63,,KRK 6/2/3/A/4/23/0/15,1997-03-25
Suid-Afrikaanse Staatskoerant,4186,21710,2000-11-10,T14866/84,,KRK6/2/3/A/4/23/0/15,1997-03-25
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T26602/1965,,KRK 6/2/3/A/31/148/0/239 (C414),1998-12-30
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T68400/1993,,KRK 6/2/3/A/31/148/0/239 (C414),1998-12-30
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T3841/1971,,KRK 6/2/3/A/31/148/0/239 (C414),1998-12-30
Suid-Afrikaanse Staatskoerant,4325,21771,2000-11-24,T54094/1994,,KRK 6/2/3/A/31/148/0/239 (C414) ,1998-12-30
Suid-Afrikaanse Staatskoerant,4185,21710,2000-11-10,T7033/87,,KRK6/2/3/A/4/12314/0/213,1997-03-13
Suid-Afrikaanse Staatskoerant,4309,21771,2000-11-24,T8419/41,,KRK6/2/3/A/1/0/2700/6 (A 12,1995-11-24
Suid-Afrikaanse Staatskoerant,4309,21771,2000-11-24,T8419/41,,KRK6/2/3/A/1/0/2700/6 (A 12),1995-11-24
Suid-Afrikaanse Staatskoerant,4309,21771,2000-11-24,T16495/51,,KRK6/2/3/A/1/0/2700/6 (A 12),1995-11-24
Suid-Afrikaanse Staatskoerant,4309,21771,2000-11-24,T19399/71,,KRK6/2/3/A/1/0/2700/6 (A 12),1995-11-24
Suid-Afrikaanse Staatskoerant,4309,21771,2000-11-24,T19399n1,,KRK6/2/3/A/1/0/2700/6 (A 12,1995-11-24
Suid-Afrikaanse Staatskoerant,499,20888,2000-02-18,T56310/88,,C 0041,1995-12-10
Suid-Afrikaanse Staatskoerant,1859,20368,1999-08-13,T21468/70,,(P 46),1999-08-13
Suid-Afrikaanse Staatskoerant,20054,823,1999-05-14,T7820/60,"Erf 7490 Cape Town consolidated into Erf 9918. Erf 9918  was subdivided into several Erven 10198, 9926, 9931. Erf  7490 forms part of Erf 10198, which was further  consolidated into remainder Erf 9929",(J50) No KRK number,1995-11-23
Suid-Afrikaanse Staatskoerant,20054,823,1999-05-14,Tl4658/70,"Erf 7490 Cape Town consolidated into Erf 9918. Erf 9918  was subdivided into several Erven 10198, 9926, 9931. Erf  7490 forms part of Erf 10198, which was further  consolidated into remainder Erf 9929",(J50) No KRK number ,1995-11-23
Suid-Afrikaanse Staatskoerant,1860,20368,1999-08-13,T444/72,,(S 61),1999-08-13
Suid-Afrikaanse Staatskoerant,20054,823,1999-05-14,T32186/89,"Erf 7490 Cape Town consolidated into Erf 9918. Erf 9918  was subdivided into several Erven 10198, 9926, 9931. Erf  7490 forms part of Erf 10198, which was further  consolidated into remainder Erf 9929. ",(J50) No KRK number,1995-11-23
Suid-Afrikaanse Staatskoerant,20054,823,1999-05-14,T32186/89,"Erf 7490 Cape Town consolidated into Erf 9918. Erf 9918  was subdivided into several Erven 10198, 9926, 9931. Erf  7490 forms part of Erf 10198, which was further  consolidated into remainder Erf 9929",(J50) No KRK number,1995-11-23
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T8347/1972,,KRK(R39),1996-04-29
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T60895/83,,KRK(R39),1996-04-29
Suid-Afrikaanse Staatskoerant,1861,20368,1999-08-13,T5478/72,,KRK(R39) ,1996-04-29
Suid-Afrikaanse Staatskoerant,1862,20368,1999-08-13,T25157/1964,,WC 6/3/ A/13/1/26(WC65) ,1995-02-28
Suid-Afrikaanse Staatskoerant,1862,20368,1999-08-13,T30/1972,,WC 6/3/ A/13/1/26(WC65) ,1995-02-28
Suid-Afrikaanse Staatskoerant,20054,824,1999-05-14,T29120/67,"Erf 6759 Cape Town, was consolidated into Erf 9868. Erf  9868 was subdivided into numerous erven. Presently Erf  6759 forms part of Erf 115733, one of the subdivisions",A67,1995-11-29
Suid-Afrikaanse Staatskoerant,1862,20368,1999-08-13,T19369/1989,,WC 6/3/ A/13/1/26(WC65) ,1995-02-28
Suid-Afrikaanse Staatskoerant,1659,20322,1999-07-30,Fl2490/52,,G 0500,1998-07-29
Suid-Afrikaanse Staatskoerant,20054,824,1999-05-14,T60878/83,"rf 6759 Cape Town, was consolidated into Erf 9868. Erf  9868 was subdivided into numerous erven. Presently Erf  6759 forms part of Erf 115733, one of the subdivisions. ",A67,1995-11-29
Suid-Afrikaanse Staatskoerant,1863,20368,1999-08-13,T12124/1968,,KRK6/2/3/ A/9/27 /825/6222(M36),1995-10-09
Suid-Afrikaanse Staatskoerant,1863,20368,1999-08-13,T32186/89,,KRK6/2/3/ A/9/27 /825/6222(M36),1995-10-09
Suid-Afrikaanse Staatskoerant,20054,825,1999-05-14,T61571/87,Erf 9106 Cape Town was consolidated into Erf 115705,N6/2/3/A/13/3/2700/1384 (H23) ,1995-11-17
Suid-Afrikaanse Staatskoerant,1825,20368,1999-08-13,T75760/90,,L496,1999-08-13
Suid-Afrikaanse Staatskoerant,1826,20368,1999-08-13,T4654/36,,V380,1999-08-13
Suid-Afrikaanse Staatskoerant,1827,20368,1999-08-13,T4654/36,,L490,1999-08-13
Suid-Afrikaanse Staatskoerant,1827,20368,1999-08-13,T9660/71,,L490,1999-08-13
Suid-Afrikaanse Staatskoerant,1828,20368,1999-08-13,T4654/36,,L491,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,826,1999-05-14,T9488/72,"Erven 6985, 6987 and 6988 were consolidated into Erf  9868. Erf 9868 was further subdivided into numerous  Erven. Erf 115714, under which the said Erven 6985, 6987,  and 6988 presently fall, is one of the subdivisions",KRK6/2/3/ Nl 3/3/ l 051/817 ,1995-11-08
Suid-Afrikaanse Staatskoerant,1830,20368,1999-08-13,T9660/71,,C485,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,828,1999-05-14,T6807/68," Erven 9013 and 9014 were consolidated into erf 9918. Erf9918  was subdivided into three erven being 9931, 10198, and 9926.  The original erven, 9013 and 9014, forms part of the subdivision  9931, which was further subdivided into numerous erven. Erf  116948 on which the said erven are presently located being one  of the subdivisions", KRK6/2/3/N13/3(T),1995-09-29
Suid-Afrikaanse Staatskoerant,1831,20368,1999-08-13,T35393/74,,F464,1999-08-13
Suid-Afrikaanse Staatskoerant,20054,828,1999-05-14,Tl9369/89," Erven 9013 and 9014 were consolidated into erf 9918. Erf9918  was subdivided into three erven being 9931, 10198, and 9926.  The original erven, 9013 and 9014, forms part of the subdivision  9931, which was further subdivided into numerous erven. Erf  116948 on which the said erven are presently located being one  of the subdivisions. ",KRK6/2/3/N13/3(T),1995-09-29
Suid-Afrikaanse Staatskoerant,1832,20368,1999-08-13,T27223/68,,W482,1999-08-13
Suid-Afrikaanse Staatskoerant,1833,20368,1999-08-13,T6536/35,,K588,1999-08-13
Suid-Afrikaanse Staatskoerant,1833,20368,1999-08-13,T39851/73,,K588,1999-08-13
Suid-Afrikaanse Staatskoerant,1834,20368,1999-08-13,T7722/46,,K39,1996-02-05
Suid-Afrikaanse Staatskoerant,20054,829,1999-05-14,T9808/52,,WC 6/3/A/13/1/45 (WC 84),1995-05-26
Suid-Afrikaanse Staatskoerant,1835,20368,1999-08-13,T7000/61,,K169,1997-03-06
Suid-Afrikaanse Staatskoerant,20054,829,1999-05-14,Tl0429/73,, WC 6/3/A/13/1/45 (WC 84) ,1995-05-26
Suid-Afrikaanse Staatskoerant,20054,829,1999-05-14,T45725/94,,WC 6/3/A/13/1/45 (WC 84) ,1995-05-26
Suid-Afrikaanse Staatskoerant,1836,20368,1999-08-13,T8626/44,,M76,1996-07-17
Suid-Afrikaanse Staatskoerant,1836,20368,1999-08-13,T8180/51,,M76,1996-07-17
Suid-Afrikaanse Staatskoerant,1836,20368,1999-08-13,T19820/64,,M76,1996-07-17
Suid-Afrikaanse Staatskoerant,20054,829,1999-05-14,T16399/91,,WC 6/3/A/13/1/45 (WC 84),1995-05-26
Suid-Afrikaanse Staatskoerant,1837,20368,1999-08-13,T1753/50,,V115,1997-12-12
Suid-Afrikaanse Staatskoerant,1837,20368,1999-08-13,T31957/69,,V115,1997-12-12
Suid-Afrikaanse Staatskoerant,20054,830,1999-05-14,T489/1983BP,,N6/2/21C/39/0/0/6 ,1996-12-09
Suid-Afrikaanse Staatskoerant,1633,20322,1999-07-30,T25899/1963,,B 0097,1996-04-09
Suid-Afrikaanse Staatskoerant,1634,20322,1999-07-30,T2819/1866,,B 0063,1998-03-19
Suid-Afrikaanse Staatskoerant,20046,644,1999-05-14,F.136711964,,KRP6/2/3/H/9/1300/34/109(9602) ,1998-10-29
Suid-Afrikaanse Staatskoerant,1635,20322,1999-07-30,T13733/1959,,B 0681,1995-12-13
Suid-Afrikaanse Staatskoerant,20368,1803,1999-08-13,Tl0730/53,Erf 322 Wolseley,KRK6/2/3/ A/35/204/266617 (E120),1997-10-17
Suid-Afrikaanse Staatskoerant,1638,20322,1999-07-30,T18693/1942,,B 0219,1996-03-20
Suid-Afrikaanse Staatskoerant,20368,1803,1999-08-13,T20166/71,Erf 322 Wolseley,KRK6/2/3/ A/35/204/266617 (E120) ,1997-10-17
Suid-Afrikaanse Staatskoerant,1639,20322,1999-07-30,T37543/1964,,B 0124,1996-04-09
Suid-Afrikaanse Staatskoerant,20368,1804,1999-08-13,T5460/47,,S282 ,1996-08-17
Suid-Afrikaanse Staatskoerant,20368,1804,1999-08-13,T33078/65,,S282,1996-08-17
Suid-Afrikaanse Staatskoerant,1640,20322,1999-07-30,T30132/1963,,B 0640,1996-12-12
Suid-Afrikaanse Staatskoerant,1641,20322,1999-07-30,T5971/1964,,B 0142,1995-11-21
Suid-Afrikaanse Staatskoerant,1642,20322,1999-07-30,T1608/1963,,B 0090,1995-11-27
Suid-Afrikaanse Staatskoerant,20368,1806,1999-08-13,T9462/64,,KRK 6/2/3/N13/3/331/1419 (L58) ,1996-03-04
Suid-Afrikaanse Staatskoerant,20368,1806,1999-08-13,T7401/69,,KRK 6/2/3/N13/3/331/1419 (L58),1996-03-04
Suid-Afrikaanse Staatskoerant,20368,1806,1999-08-13,T32186/89,,KRK 6/2/3/N13/3/331/1419 (L58) ,1996-03-04
Suid-Afrikaanse Staatskoerant,1643,20322,1999-07-30,T33255/1965,,B 0199,1995-11-23
Suid-Afrikaanse Staatskoerant,20368,1807,1999-08-13,T9371/34,,KRK 6/2/3/2/15/151/27 (A155) ,1996-05-21
Suid-Afrikaanse Staatskoerant,1644,20322,1999-07-30,T4342/1967,,B 0217,1996-04-09
Suid-Afrikaanse Staatskoerant,20368,1807,1999-08-13,T10982/52,,KRK 6/2/3/2/15/151/27 (A155),1996-05-21
Suid-Afrikaanse Staatskoerant,20368,1808,1999-08-13,T9603/57,,KRK 6/2/3/A/9/27/12314/274 (C164),1996-11-20
Suid-Afrikaanse Staatskoerant,20368,1808,1999-08-13,T9001/69,,KRK 6/2/3/A/9/27/12314/274 (C164),1996-11-20
Suid-Afrikaanse Staatskoerant,20368,1809,1999-08-13,Tl132/49,,KRK 6/2/3/ A/6/2711/0/1(Fl9) ,1997-02-19
Suid-Afrikaanse Staatskoerant,20368,1809,1999-08-13,T6115/66,,KRK 6/2/3/ A/6/2711/0/1(Fl9) ,1997-02-19
Suid-Afrikaanse Staatskoerant,20368,1809,1999-08-13,T6115/66,,KRK 6/2/3/ A/6/2711/0/1(Fl9),1997-02-19
Suid-Afrikaanse Staatskoerant,20368,1810,1999-08-13,T9422/47,,KRK6/2/3/A/24/184/1761/119 (E74) ,1996-08-27
Suid-Afrikaanse Staatskoerant,20368,1810,1999-08-13,T8382/66,,KRK6/2/3/A/24/184/1761/119 (E74),1996-08-27
Suid-Afrikaanse Staatskoerant,20368,1811,1999-08-13,T4008/51,,KRK 6/2/3/ Al 42/2711/2042/1688(F32),1995-12-14
Suid-Afrikaanse Staatskoerant,20368,1811,1999-08-13,,Tl0955/75 ,KRK 6/2/3/ Al 42/2711/2042/1688(F32) ,1995-12-14
Suid-Afrikaanse Staatskoerant,20368,1811,1999-08-13,Tl0955/75,,KRK 6/2/3/ Al 42/2711/2042/1688(F32),1995-12-14
Suid-Afrikaanse Staatskoerant,20368,1812,1999-08-13,T5962/56,,KRK 6/2/3/A/42/2711/528/16(S129) ,1996-04-22
Suid-Afrikaanse Staatskoerant,20368,1812,1999-08-13,T2200/68,,KRK 6/2/3/A/42/2711/528/16(S129) ,1996-04-22
Suid-Afrikaanse Staatskoerant,20368,1813,1999-08-13,T18919/59,,S22 ,1996-12-01
Suid-Afrikaanse Staatskoerant,20368,1813,1999-08-13,T8811/68,,S22 ,1996-12-01
Suid-Afrikaanse Staatskoerant,20368,1814,1999-08-13,T13144/57,,S20,1995-10-30
Suid-Afrikaanse Staatskoerant,20368,1814,1999-08-13,T14765/72,,S20 ,1995-10-30
Suid-Afrikaanse Staatskoerant,20368,1814,1999-08-13,T14765/72,,S20,1995-10-30
Suid-Afrikaanse Staatskoerant,20368,1815,1999-08-13,Tl909/50,,J58 ,1995-12-20
Suid-Afrikaanse Staatskoerant,20368,1815,1999-08-13,Tll75/68,,J58,1995-12-20
Suid-Afrikaanse Staatskoerant,20368,1816,1999-08-13,T5949/41,,KRK 6/2/3/A/42/2711/1238/1791(C60) ,1996-03-04
Suid-Afrikaanse Staatskoerant,20368,1816,1999-08-13,T34775/70,,KRK 6/2/3/A/42/2711/1238/1791(C60),1996-03-04
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,Tl1042/43,,KRK 612131 A/13/3/2700/87(M9),1996-03-05
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,Tl97/54,,KRK 612131 A/13/3/2700/87(M9) ,1996-03-05
Suid-Afrikaanse Staatskoerant,1921,20369,1999-08-13,T700/1962,,B 0514,1996-04-09
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,T21213/55,,KRK 612131 A/13/3/2700/87(M9),1996-03-05
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,T21213/55,,KRK 612131 A/13/3/2700/87(M9),1996-03-05
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,"T25040/68,",,KRK 612131 A/13/3/2700/87(M9),1996-03-05
Suid-Afrikaanse Staatskoerant,20368,1817,1996-03-05,T15262/79,,KRK 612131 A/13/3/2700/87(M9),1996-03-05
Suid-Afrikaanse Staatskoerant,1645,20322,1999-07-30,T8948/1963,,B 0761,1996-02-06
Suid-Afrikaanse Staatskoerant,20368,1818,1999-08-13,T14612/54,,KRK 6/2/3/A/42/2711/1238/35(D109),1996-04-29
Suid-Afrikaanse Staatskoerant,1646,20322,1999-07-30,T42048/1965,,B 0375,1995-11-20
